GND	WIKI PAGE DE	HITS (btw 2014/05/28 and 2014/06/26)	AVG HITS (per day)	CHAR_COUNT (on 2014/06/28)	WORD_COUNT (on 2014/06/28)
http://d-nb.info/gnd/105028363		0	0	0	0
http://d-nb.info/gnd/126332339		0	0	0	0
http://d-nb.info/gnd/118664034	http://de.wikipedia.org/wiki/Hans_Bl%C3%BCher	434	14.47	146407	20056
http://d-nb.info/gnd/126667047		0	0	0	0
http://d-nb.info/gnd/105382698		0	0	0	0
http://d-nb.info/gnd/126375186		0	0	0	0
http://d-nb.info/gnd/119069261	http://de.wikipedia.org/wiki/Fritz_Kreisler	1205	40.17	15589	2038
http://d-nb.info/gnd/105414441		0	0	0	0
http://d-nb.info/gnd/119076306		0	0	0	0
http://d-nb.info/gnd/101676263		0	0	0	0
http://d-nb.info/gnd/101539894		0	0	0	0
http://d-nb.info/gnd/101158270		0	0	0	0
Slama, V. Th.		0	0	0	0
http://d-nb.info/gnd/124117155		0	0	0	0
http://d-nb.info/gnd/119397617		0	0	0	0
http://d-nb.info/gnd/131554891	http://de.wikipedia.org/wiki/Heinz_von_Perckhammer	52	1.73	3236	393
http://d-nb.info/gnd/116436506	http://de.wikipedia.org/wiki/Adam_Remmele	110	3.67	7384	833
http://d-nb.info/gnd/119470845		0	0	0	0
http://d-nb.info/gnd/126391947		0	0	0	0
http://d-nb.info/gnd/119269899	http://de.wikipedia.org/wiki/Will_Schaber	70	2.33	4611	521
http://d-nb.info/gnd/117303135		0	0	0	0
http://d-nb.info/gnd/12649939X		0	0	0	0
http://d-nb.info/gnd/126963835		0	0	0	0
http://d-nb.info/gnd/133229920		0	0	0	0
http://d-nb.info/gnd/126332304		0	0	0	0
http://d-nb.info/gnd/118671340	http://de.wikipedia.org/wiki/Friedrich_Delekat	68	2.27	4053	469
http://d-nb.info/gnd/118776207		0	0	0	0
http://d-nb.info/gnd/101224079		0	0	0	0
http://d-nb.info/gnd/115283153		0	0	0	0
http://d-nb.info/gnd/101260865	http://de.wikipedia.org/wiki/Ellegaard_Ellerbek	33	1.1	2511	281
http://d-nb.info/gnd/118571583	http://de.wikipedia.org/wiki/Paul_Lensch	108	3.6	13681	1683
http://d-nb.info/gnd/118601024	http://de.wikipedia.org/wiki/Rainer_Maria_Rilke	15015	500.5	46255	5611
http://d-nb.info/gnd/105131660		0	0	0	0
http://d-nb.info/gnd/101920334		0	0	0	0
http://d-nb.info/gnd/126602794	http://de.wikipedia.org/wiki/Mathilde_Lejeune-Jehle	43	1.43	5373	634
http://d-nb.info/gnd/137857543	http://de.wikipedia.org/wiki/Hans_Klering	222	7.4	6760	751
http://d-nb.info/gnd/11754471X		0	0	0	0
http://d-nb.info/gnd/120521466	http://de.wikipedia.org/wiki/Felix_Boehm_%28Psychoanalytiker%29	109	3.63	7817	908
http://d-nb.info/gnd/126963843		0	0	0	0
http://d-nb.info/gnd/116709847	http://de.wikipedia.org/wiki/Johann_Baptist_Rusch	21	0.7	1563	153
http://d-nb.info/gnd/117041874	http://de.wikipedia.org/wiki/Ferdinand_Lion	67	2.23	2924	297
http://d-nb.info/gnd/130019194		0	0	0	0
http://d-nb.info/gnd/116855304	http://de.wikipedia.org/wiki/Erich_Grisar	70	2.33	3310	379
http://d-nb.info/gnd/140443177	http://de.wikipedia.org/wiki/Anselmo_Lorenzo	53	1.77	1296	127
http://d-nb.info/gnd/1042172404		0	0	0	0
http://d-nb.info/gnd/118554743	http://de.wikipedia.org/wiki/Rudolf_Jakob_Humm	84	2.8	6756	774
http://d-nb.info/gnd/118547925	http://de.wikipedia.org/wiki/Eduard_Heimann	325	10.83	27024	3237
http://d-nb.info/gnd/117190284		0	0	0	0
http://d-nb.info/gnd/118796097	http://de.wikipedia.org/wiki/Lidija_Nikolajewna_Seifullina	35	1.17	1831	183
http://d-nb.info/gnd/126685398		0	0	0	0
http://d-nb.info/gnd/118763687	http://de.wikipedia.org/wiki/Hermann_Ungar	206	6.87	3590	394
http://d-nb.info/gnd/126432341		0	0	0	0
http://d-nb.info/gnd/138796971	http://de.wikipedia.org/wiki/Hans_Konrad_Sonderegger	49	1.63	7814	952
http://d-nb.info/gnd/118515624	http://de.wikipedia.org/wiki/Max_Brod	2728	90.93	23763	2984
http://d-nb.info/gnd/137386095		0	0	0	0
http://d-nb.info/gnd/107659220		0	0	0	0
http://d-nb.info/gnd/118819275	http://de.wikipedia.org/wiki/Willy_Hellpach	265	8.83	9217	1012
http://d-nb.info/gnd/117147001		0	0	0	0
http://d-nb.info/gnd/11862444X	http://de.wikipedia.org/wiki/Kurt_Tucholsky	11226	374.2	69180	8998
http://d-nb.info/gnd/127104550		0	0	0	0
http://d-nb.info/gnd/126718172		0	0	0	0
http://d-nb.info/gnd/130479985	http://de.wikipedia.org/wiki/Adolf_Koch_%28P%C3%A4dagoge%29	283	9.43	13008	1678
http://d-nb.info/gnd/102285365		0	0	0	0
http://d-nb.info/gnd/12681824X		0	0	0	0
http://d-nb.info/gnd/127006435		0	0	0	0
http://d-nb.info/gnd/126997195		0	0	0	0
http://d-nb.info/gnd/117532304		0	0	0	0
http://d-nb.info/gnd/118575120	http://de.wikipedia.org/wiki/Walter_L%C3%BCthi	157	5.23	7223	869
http://d-nb.info/gnd/106357247		0	0	0	0
http://d-nb.info/gnd/118708627	http://de.wikipedia.org/wiki/Herbert_Ihering	485	16.17	9638	1096
http://d-nb.info/gnd/126400849		0	0	0	0
http://d-nb.info/gnd/126388733		0	0	0	0
http://d-nb.info/gnd/118811630	http://de.wikipedia.org/wiki/Konrad_Merz	144	4.8	4520	517
http://d-nb.info/gnd/12739396X		0	0	0	0
http://d-nb.info/gnd/101154895		0	0	0	0
http://d-nb.info/gnd/118818694	http://de.wikipedia.org/wiki/Anatoli_Wassiljewitsch_Lunatscharski	282	9.4	12503	1508
http://d-nb.info/gnd/118762702	http://de.wikipedia.org/wiki/Kurt_Schuschnigg	2229	74.3	19903	2291
http://d-nb.info/gnd/11875873X	http://de.wikipedia.org/wiki/Ernst_Schneller	341	11.37	11727	1399
http://d-nb.info/gnd/117575933	http://de.wikipedia.org/wiki/Ernst_Kahn	31	1.03	3666	412
http://d-nb.info/gnd/139127178	http://de.wikipedia.org/wiki/Franz_Heinrich_Achermann	142	4.73	4675	568
http://d-nb.info/gnd/131049542		0	0	0	0
http://d-nb.info/gnd/101920180		0	0	0	0
http://d-nb.info/gnd/10747588X		0	0	0	0
http://d-nb.info/gnd/118558757	http://de.wikipedia.org/wiki/Franz_Jung	520	17.33	19849	2455
http://d-nb.info/gnd/118634046		0	0	0	0
http://d-nb.info/gnd/126819378		0	0	0	0
http://d-nb.info/gnd/127235787		0	0	0	0
http://d-nb.info/gnd/127520627		0	0	0	0
http://d-nb.info/gnd/104913452		0	0	0	0
http://d-nb.info/gnd/118971662	http://de.wikipedia.org/wiki/Fritz_Lieb	47	1.57	6383	720
http://d-nb.info/gnd/119142805	http://de.wikipedia.org/wiki/Peter_Supf	184	6.13	8829	1042
http://d-nb.info/gnd/118630989		0	0	0	0
http://d-nb.info/gnd/136392903	http://de.wikipedia.org/wiki/Fritz_Wenzel	55	1.83	3125	351
http://d-nb.info/gnd/101985789		0	0	0	0
http://d-nb.info/gnd/126193908		0	0	0	0
http://d-nb.info/gnd/127868690	http://de.wikipedia.org/wiki/Edward_Phillips_Oppenheim	64	2.13	3225	355
http://d-nb.info/gnd/11862136X	http://de.wikipedia.org/wiki/Gabriele_Tergit	369	12.3	14343	1745
http://d-nb.info/gnd/130926299		0	0	0	0
http://d-nb.info/gnd/126538905		0	0	0	0
http://d-nb.info/gnd/12684500X		0	0	0	0
http://d-nb.info/gnd/126393265		0	0	0	0
http://d-nb.info/gnd/138871701		0	0	0	0
http://d-nb.info/gnd/12632168X		0	0	0	0
http://d-nb.info/gnd/105870846		0	0	0	0
http://d-nb.info/gnd/118586947	http://de.wikipedia.org/wiki/Leonard_Nelson	387	12.9	15953	1860
http://d-nb.info/gnd/119222140	http://de.wikipedia.org/wiki/Hugo_Salus	110	3.67	4115	418
http://d-nb.info/gnd/127337261		0	0	0	0
http://d-nb.info/gnd/126151318		0	0	0	0
http://d-nb.info/gnd/119349159	http://de.wikipedia.org/wiki/Vyd%C5%ABnas	95	3.17	13654	1730
http://d-nb.info/gnd/12665283X		0	0	0	0
http://d-nb.info/gnd/122397754	http://de.wikipedia.org/wiki/Edo_Fimmen	64	2.13	7524	814
http://d-nb.info/gnd/117468266		0	0	0	0
http://d-nb.info/gnd/127415491		0	0	0	0
http://d-nb.info/gnd/126686505		0	0	0	0
http://d-nb.info/gnd/118506498	http://de.wikipedia.org/wiki/Jules_Am%C3%A9d%C3%A9e_Barbey_d%E2%80%99Aurevilly	243	8.1	6414	737
http://d-nb.info/gnd/126786089		0	0	0	0
http://d-nb.info/gnd/1046763628		0	0	0	0
http://d-nb.info/gnd/121297500	http://de.wikipedia.org/wiki/George_Eric_Rowe_Gedye	90	3	13389	1753
http://d-nb.info/gnd/105870838		0	0	0	0
http://d-nb.info/gnd/12720847X		0	0	0	0
http://d-nb.info/gnd/119485613		0	0	0	0
http://d-nb.info/gnd/10012271x		0	0	0	0
http://d-nb.info/gnd/117420433		0	0	0	0
http://d-nb.info/gnd/1042538778		0	0	0	0
http://d-nb.info/gnd/125976224		0	0	0	0
http://d-nb.info/gnd/127868674		0	0	0	0
http://d-nb.info/gnd/116754494	http://de.wikipedia.org/wiki/Paul_Hertz	168	5.6	7108	849
http://d-nb.info/gnd/101416709		0	0	0	0
http://d-nb.info/gnd/101299478		0	0	0	0
http://d-nb.info/gnd/127531262		0	0	0	0
http://d-nb.info/gnd/1019849509	http://de.wikipedia.org/wiki/Elsa_Mahler	39	1.3	7008	832
http://d-nb.info/gnd/125899068		0	0	0	0
http://d-nb.info/gnd/131191055		0	0	0	0
http://d-nb.info/gnd/107948621		0	0	0	0
http://d-nb.info/gnd/118554549	http://de.wikipedia.org/wiki/Charles_Hug	102	3.4	18565	2302
http://d-nb.info/gnd/116908777		0	0	0	0
http://d-nb.info/gnd/101651872		0	0	0	0
http://d-nb.info/gnd/124230628		0	0	0	0
http://d-nb.info/gnd/139889868	http://de.wikipedia.org/wiki/Lothar_Persius	61	2.03	6940	815
http://d-nb.info/gnd/118535560	http://de.wikipedia.org/wiki/Egon_Friedell	1141	38.03	20348	2444
http://d-nb.info/gnd/118656090		0	0	0	0
http://d-nb.info/gnd/116290129		0	0	0	0
http://d-nb.info/gnd/119256355		0	0	0	0
http://d-nb.info/gnd/119161443	http://de.wikipedia.org/wiki/Anselm_Ruest	56	1.87	3885	451
http://d-nb.info/gnd/1044118261	http://de.wikipedia.org/wiki/Jolanthe_Mar%C3%A8s	31	1.03	2282	232
http://d-nb.info/gnd/12643302X		0	0	0	0
http://d-nb.info/gnd/125518161		0	0	0	0
http://d-nb.info/gnd/126724008		0	0	0	0
http://d-nb.info/gnd/119076527	http://de.wikipedia.org/wiki/Johann_Knief	72	2.4	4684	564
http://d-nb.info/gnd/12475984X	http://de.wikipedia.org/wiki/Hans_Hackmack	80	2.67	4708	569
http://d-nb.info/gnd/118789449	http://de.wikipedia.org/wiki/Fjodor_Iwanowitsch_Panfjorow	27	0.9	1425	138
http://d-nb.info/gnd/119325799	http://de.wikipedia.org/wiki/Hermann_Gauch	83	2.77	9527	1174
http://d-nb.info/gnd/119502852	http://de.wikipedia.org/wiki/Hans_Wehberg	124	4.13	13859	1676
http://d-nb.info/gnd/126190488		0	0	0	0
http://d-nb.info/gnd/117044911		0	0	0	0
http://d-nb.info/gnd/100694322		0	0	0	0
http://d-nb.info/gnd/126019924		0	0	0	0
http://d-nb.info/gnd/122426207	http://de.wikipedia.org/wiki/Isaak_Israelewitsch_Minz	50	1.67	4839	549
http://d-nb.info/gnd/12689812X		0	0	0	0
http://d-nb.info/gnd/133410005		0	0	0	0
http://d-nb.info/gnd/120044668		0	0	0	0
http://d-nb.info/gnd/116906618	http://de.wikipedia.org/wiki/Rudolf_Hirschberg	26	0.87	6421	750
http://d-nb.info/gnd/119512173		0	0	0	0
http://d-nb.info/gnd/116469951		0	0	0	0
http://d-nb.info/gnd/117156507	http://de.wikipedia.org/wiki/Maria_von_der_Osten-Sacken	75	2.5	2941	333
http://d-nb.info/gnd/116243392		0	0	0	0
http://d-nb.info/gnd/119035197	http://de.wikipedia.org/wiki/Botho_Laserstein	37	1.23	5007	590
http://d-nb.info/gnd/126484538		0	0	0	0
http://d-nb.info/gnd/104758759		0	0	0	0
http://d-nb.info/gnd/102713855		0	0	0	0
http://d-nb.info/gnd/126619573		0	0	0	0
http://d-nb.info/gnd/101624255		0	0	0	0
http://d-nb.info/gnd/11944206X	http://de.wikipedia.org/wiki/Siegfried_Berger	53	1.77	3788	430
http://d-nb.info/gnd/118661507	http://de.wikipedia.org/wiki/Edgar_Bonjour	179	5.97	5909	676
http://d-nb.info/gnd/127301399		0	0	0	0
http://d-nb.info/gnd/101899025		0	0	0	0
http://d-nb.info/gnd/105382779		0	0	0	0
http://d-nb.info/gnd/126949603		0	0	0	0
http://d-nb.info/gnd/107004097		0	0	0	0
Gun Ta, Wan		0	0	0	0
http://d-nb.info/gnd/118528130	http://de.wikipedia.org/wiki/Hermann_Duncker	495	16.5	11207	1378
http://d-nb.info/gnd/106478699		0	0	0	0
http://d-nb.info/gnd/12640089X		0	0	0	0
http://d-nb.info/gnd/101148585	http://de.wikipedia.org/wiki/Maximiliane_Ackers	79	2.63	3030	346
Internationale Rote Hilfe		0	0	0	0
http://d-nb.info/gnd/101274807		0	0	0	0
http://d-nb.info/gnd/100259723	http://de.wikipedia.org/wiki/Hanns_Sachs	178	5.93	5050	567
http://d-nb.info/gnd/101312202		0	0	0	0
http://d-nb.info/gnd/118535579	http://de.wikipedia.org/wiki/Richard_Friedenthal	345	11.5	6363	710
http://d-nb.info/gnd/127787054		0	0	0	0
http://d-nb.info/gnd/103912746		0	0	0	0
http://d-nb.info/gnd/126619565		0	0	0	0
http://d-nb.info/gnd/126977623		0	0	0	0
http://d-nb.info/gnd/104599022		0	0	0	0
http://d-nb.info/gnd/126458642		0	0	0	0
http://d-nb.info/gnd/1029392293		0	0	0	0
http://d-nb.info/gnd/116490225		0	0	0	0
http://d-nb.info/gnd/116754796	http://de.wikipedia.org/wiki/Rudolf_Goldscheid	179	5.97	7093	795
http://d-nb.info/gnd/131488910	http://de.wikipedia.org/wiki/%C3%88ve_Curie	471	15.7	5197	641
http://d-nb.info/gnd/100472583		0	0	0	0
http://d-nb.info/gnd/2035013-2		0	0	0	0
http://d-nb.info/gnd/126949611		0	0	0	0
http://d-nb.info/gnd/122357590		0	0	0	0
http://d-nb.info/gnd/10548430X		0	0	0	0
http://d-nb.info/gnd/118630032		0	0	0	0
http://d-nb.info/gnd/120185954	http://de.wikipedia.org/wiki/Anni_Geiger-Hof	71	2.37	8298	995
http://d-nb.info/gnd/127494359		0	0	0	0
http://d-nb.info/gnd/129061964		0	0	0	0
http://d-nb.info/gnd/139481699		0	0	0	0
http://d-nb.info/gnd/11681389X		0	0	0	0
http://d-nb.info/gnd/127463313		0	0	0	0
http://d-nb.info/gnd/126683174		0	0	0	0
http://d-nb.info/gnd/116946245	http://de.wikipedia.org/wiki/Karl_Lerbs	76	2.53	3038	352
http://d-nb.info/gnd/118955853	http://de.wikipedia.org/wiki/Kurt_L%C3%B6wenstein	214	7.13	7698	872
http://d-nb.info/gnd/118622439	http://de.wikipedia.org/wiki/Eduard_Thurneysen	153	5.1	5251	593
http://d-nb.info/gnd/118633643	http://de.wikipedia.org/wiki/Ludwig_Winder	459	15.3	6540	764
http://d-nb.info/gnd/114335206		0	0	0	0
http://d-nb.info/gnd/116567996		0	0	0	0
http://d-nb.info/gnd/126907153		0	0	0	0
http://d-nb.info/gnd/126318093		0	0	0	0
http://d-nb.info/gnd/118688227	http://de.wikipedia.org/wiki/Albert_Ehrenstein	462	15.4	10109	1241
http://d-nb.info/gnd/102069301		0	0	0	0
http://d-nb.info/gnd/116145331	http://de.wikipedia.org/wiki/Gerhard_Kessler_%28Wirtschaftswissenschaftler%29	73	2.43	5504	578
http://d-nb.info/gnd/117018074	http://de.wikipedia.org/wiki/Max_Sauerlandt	186	6.2	8477	1003
http://d-nb.info/gnd/133788016	http://de.wikipedia.org/wiki/Fritz_T%C3%A4nzler	21	0.7	3217	345
http://d-nb.info/gnd/1012967395	http://de.wikipedia.org/wiki/Rudolf_Urbantschitsch	59	1.97	5565	617
http://d-nb.info/gnd/12669821X		0	0	0	0
Buchdruckwerkstätte GmbH, Leipzig		0	0	0	0
http://d-nb.info/gnd/126596387		0	0	0	0
http://d-nb.info/gnd/12735896X		0	0	0	0
http://d-nb.info/gnd/116936053		0	0	0	0
http://d-nb.info/gnd/105965804		0	0	0	0
http://d-nb.info/gnd/124887325	http://de.wikipedia.org/wiki/Kurt_L%C3%BCdecke	134	4.47	8211	1066
http://d-nb.info/gnd/117478970	http://de.wikipedia.org/wiki/Hermann_Sondermann	39	1.3	2297	289
http://d-nb.info/gnd/119016648	http://de.wikipedia.org/wiki/Bernhard_Wei%C3%9F_%28Jurist%29	616	20.53	8275	974
http://d-nb.info/gnd/118526618	http://de.wikipedia.org/wiki/Harry_Domela	371	12.37	8949	1150
http://d-nb.info/gnd/101625340		0	0	0	0
http://d-nb.info/gnd/116487054	http://de.wikipedia.org/wiki/Georg_Engel	132	4.4	4554	495
http://d-nb.info/gnd/11864193X	http://de.wikipedia.org/wiki/Nicolas_Edme_Restif_de_la_Bretonne	278	9.27	7931	999
http://d-nb.info/gnd/118593641	http://de.wikipedia.org/wiki/Karl_Pfleger	81	2.7	5059	551
http://d-nb.info/gnd/127928146		0	0	0	0
http://d-nb.info/gnd/104609125		0	0	0	0
http://d-nb.info/gnd/107028247		0	0	0	0
http://d-nb.info/gnd/126897573		0	0	0	0
http://d-nb.info/gnd/1027525989		0	0	0	0
http://d-nb.info/gnd/128740000		0	0	0	0
http://d-nb.info/gnd/12660584X		0	0	0	0
http://d-nb.info/gnd/1011341298		0	0	0	0
http://d-nb.info/gnd/123367913	http://de.wikipedia.org/wiki/Vera_Broido	58	1.93	5519	712
http://d-nb.info/gnd/118828819		0	0	0	0
http://d-nb.info/gnd/125964617		0	0	0	0
http://d-nb.info/gnd/118627058	http://de.wikipedia.org/wiki/Auguste_de_Villiers_de_L%E2%80%99Isle-Adam	156	5.2	5017	632
http://d-nb.info/gnd/126035369		0	0	0	0
http://d-nb.info/gnd/117390828	http://de.wikipedia.org/wiki/Max_Verworn	79	2.63	2842	304
http://d-nb.info/gnd/126640467		0	0	0	0
http://d-nb.info/gnd/100799892		0	0	0	0
http://d-nb.info/gnd/126112762		0	0	0	0
http://d-nb.info/gnd/118737325	http://de.wikipedia.org/wiki/Hans_M%C3%BChlestein	105	3.5	10072	1139
Hechaluz, Deutscher Landesverband		0	0	0	0
http://d-nb.info/gnd/124384080		0	0	0	0
http://d-nb.info/gnd/127612963		0	0	0	0
http://d-nb.info/gnd/105657093		0	0	0	0
http://d-nb.info/gnd/118766740	http://de.wikipedia.org/wiki/Nikolaus_Welter	111	3.7	7193	806
http://d-nb.info/gnd/107675862		0	0	0	0
http://d-nb.info/gnd/118942034	http://de.wikipedia.org/wiki/Ferdinand_Domela_Nieuwenhuis	93	3.1	7131	840
http://d-nb.info/gnd/118704737	http://de.wikipedia.org/wiki/Dietrich_von_Hildebrand	291	9.7	7202	807
http://d-nb.info/gnd/118688200	http://de.wikipedia.org/wiki/Hans_Ehrenberg_%28Theologe%29	180	6	9783	1156
http://d-nb.info/gnd/118564722	http://de.wikipedia.org/wiki/Oskar_Kokoschka	4856	161.87	27251	3287
http://d-nb.info/gnd/101970021		0	0	0	0
http://d-nb.info/gnd/1033289590		0	0	0	0
http://d-nb.info/gnd/128829532		0	0	0	0
http://d-nb.info/gnd/117174491		0	0	0	0
http://d-nb.info/gnd/101231059		0	0	0	0
http://d-nb.info/gnd/108417638		0	0	0	0
http://d-nb.info/gnd/120680645		0	0	0	0
http://d-nb.info/gnd/116055200	http://de.wikipedia.org/wiki/Berthold_Deimling	1117	37.23	12806	1552
http://d-nb.info/gnd/101348339		0	0	0	0
http://d-nb.info/gnd/4948-7	http://de.wikipedia.org/wiki/Kommunistische_Internationale	2327	77.57	44295	5322
http://d-nb.info/gnd/11604571X	http://de.wikipedia.org/wiki/Carl_Ballod	68	2.27	5101	576
http://d-nb.info/gnd/116042125		0	0	0	0
http://d-nb.info/gnd/117149934		0	0	0	0
http://d-nb.info/gnd/102167281		0	0	0	0
http://d-nb.info/gnd/105811440	http://de.wikipedia.org/wiki/Friedrich_Heydenau	40	1.33	3086	346
http://d-nb.info/gnd/103229504X		0	0	0	0
http://d-nb.info/gnd/127269665		0	0	0	0
http://d-nb.info/gnd/118599631	http://de.wikipedia.org/wiki/Erich_Maria_Remarque	12641	421.37	23784	2901
http://d-nb.info/gnd/107417650		0	0	0	0
http://d-nb.info/gnd/118682024	http://de.wikipedia.org/wiki/Carl_August_Emge	76	2.53	5818	661
http://d-nb.info/gnd/11857518X	http://de.wikipedia.org/wiki/Georg_Luk%C3%A1cs	2012	67.07	16649	2017
http://d-nb.info/gnd/101344422		0	0	0	0
http://d-nb.info/gnd/127287396		0	0	0	0
http://d-nb.info/gnd/125605579		0	0	0	0
http://d-nb.info/gnd/117033774	http://de.wikipedia.org/wiki/Adele_Schreiber	109	3.63	16104	2007
http://d-nb.info/gnd/12794477X		0	0	0	0
http://d-nb.info/gnd/126457093		0	0	0	0
http://d-nb.info/gnd/127351663		0	0	0	0
http://d-nb.info/gnd/105713155		0	0	0	0
Drechsler, Otto		0	0	0	0
http://d-nb.info/gnd/11870866X	http://de.wikipedia.org/wiki/Ilja_Arnoldowitsch_Ilf	148	4.93	4315	494
http://d-nb.info/gnd/127443452		0	0	0	0
http://d-nb.info/gnd/106475320		0	0	0	0
http://d-nb.info/gnd/117417645	http://de.wikipedia.org/wiki/Benno_Vigny	46	1.53	3156	345
http://d-nb.info/gnd/102320586		0	0	0	0
http://d-nb.info/gnd/124120431		0	0	0	0
http://d-nb.info/gnd/126717834		0	0	0	0
http://d-nb.info/gnd/101521057		0	0	0	0
http://d-nb.info/gnd/104794437		0	0	0	0
http://d-nb.info/gnd/126683956		0	0	0	0
http://d-nb.info/gnd/106371401		0	0	0	0
http://d-nb.info/gnd/109145720		0	0	0	0
http://d-nb.info/gnd/118634844	http://de.wikipedia.org/wiki/Theodor_Wolff	565	18.83	15852	1870
http://d-nb.info/gnd/118891634	http://de.wikipedia.org/wiki/Erich_von_Kahler	134	4.47	8942	1094
http://d-nb.info/gnd/118612301	http://de.wikipedia.org/wiki/Kurt_Schwitters	3215	107.17	25206	3059
http://d-nb.info/gnd/109405803		0	0	0	0
http://d-nb.info/gnd/101621442		0	0	0	0
http://d-nb.info/gnd/124440533	http://de.wikipedia.org/wiki/Karl_Koch_%28Theologe%29	162	5.4	11261	1341
http://d-nb.info/gnd/12676221X		0	0	0	0
http://d-nb.info/gnd/118572318	http://de.wikipedia.org/wiki/Paul_Levi	409	13.63	11029	1331
http://d-nb.info/gnd/101452667		0	0	0	0
http://d-nb.info/gnd/126901171		0	0	0	0
http://d-nb.info/gnd/12430141X		0	0	0	0
http://d-nb.info/gnd/118705016	http://de.wikipedia.org/wiki/Hermann_Hiltbrunner	46	1.53	3171	335
http://d-nb.info/gnd/126531811		0	0	0	0
http://d-nb.info/gnd/102897255		0	0	0	0
http://d-nb.info/gnd/118532618	http://de.wikipedia.org/wiki/Francesc_Ferrer_i_Gu%C3%A0rdia	195	6.5	4810	577
http://d-nb.info/gnd/105875929		0	0	0	0
http://d-nb.info/gnd/126238022	http://de.wikipedia.org/wiki/Ruth_Brunswick	68	2.27	3236	387
http://d-nb.info/gnd/102639361		0	0	0	0
http://d-nb.info/gnd/13102406X		0	0	0	0
http://d-nb.info/gnd/118986910	http://de.wikipedia.org/wiki/Gilbert_Murray	64	2.13	2288	254
http://d-nb.info/gnd/126564566		0	0	0	0
http://d-nb.info/gnd/126898960		0	0	0	0
http://d-nb.info/gnd/101360924		0	0	0	0
http://d-nb.info/gnd/118589784	http://de.wikipedia.org/wiki/Balder_Olden	120	4	5912	720
http://d-nb.info/gnd/118695584		0	0	0	0
http://d-nb.info/gnd/126373817		0	0	0	0
http://d-nb.info/gnd/101795130		0	0	0	0
http://d-nb.info/gnd/128740078		0	0	0	0
http://d-nb.info/gnd/12800276X		0	0	0	0
http://d-nb.info/gnd/126685401		0	0	0	0
http://d-nb.info/gnd/103841555		0	0	0	0
http://d-nb.info/gnd/1011877090		0	0	0	0
http://d-nb.info/gnd/126679819		0	0	0	0
http://d-nb.info/gnd/118591533	http://de.wikipedia.org/wiki/Otto_Pankok	817	27.23	33677	4501
http://d-nb.info/gnd/126640416		0	0	0	0
http://d-nb.info/gnd/117168904	http://de.wikipedia.org/wiki/Philipp_Loewenfeld	37	1.23	5545	634
http://d-nb.info/gnd/11860628X	http://de.wikipedia.org/wiki/Albert_Sch%C3%A4ffle	158	5.27	4935	514
http://d-nb.info/gnd/116506822		0	0	0	0
http://d-nb.info/gnd/122729315		0	0	0	0
http://d-nb.info/gnd/117303690		0	0	0	0
http://d-nb.info/gnd/101107269		0	0	0	0
http://d-nb.info/gnd/126920265		0	0	0	0
http://d-nb.info/gnd/12685968X		0	0	0	0
http://d-nb.info/gnd/117362743		0	0	0	0
http://d-nb.info/gnd/126859698		0	0	0	0
http://d-nb.info/gnd/114861064		0	0	0	0
http://d-nb.info/gnd/11931987X		0	0	0	0
http://d-nb.info/gnd/101399790		0	0	0	0
http://d-nb.info/gnd/126504377		0	0	0	0
http://d-nb.info/gnd/119418266	http://de.wikipedia.org/wiki/Matthias_Laros	64	2.13	1345	140
http://d-nb.info/gnd/13356648X		0	0	0	0
http://d-nb.info/gnd/118943502	http://de.wikipedia.org/wiki/Hugo_Peters	61	2.03	5820	720
http://d-nb.info/gnd/1049346033		0	0	0	0
http://d-nb.info/gnd/126943508		0	0	0	0
http://d-nb.info/gnd/119543907	http://de.wikipedia.org/wiki/Hermann_Mathias_G%C3%B6rgen	165	5.5	5520	637
http://d-nb.info/gnd/118602756	http://de.wikipedia.org/wiki/Billy_Jenkins_%28Artist%29	413	13.77	9566	1237
http://d-nb.info/gnd/119364360		0	0	0	0
http://d-nb.info/gnd/189435992	http://de.wikipedia.org/wiki/Heinrich_K%C3%B6nig	120	4	4820	578
http://d-nb.info/gnd/121701840		0	0	0	0
http://d-nb.info/gnd/118770586	http://de.wikipedia.org/wiki/Ernst_Wagemann	117	3.9	6443	727
http://d-nb.info/gnd/128384069		0	0	0	0
http://d-nb.info/gnd/118504398	http://de.wikipedia.org/wiki/Hans_Arp	2621	87.37	16588	2109
http://d-nb.info/gnd/127399631		0	0	0	0
http://d-nb.info/gnd/101916957	http://de.wikipedia.org/wiki/Karl_Loewenstein_%28Jurist%29	260	8.67	12677	1442
http://d-nb.info/gnd/118757695	http://de.wikipedia.org/wiki/Wilhelm_Emanuel_S%C3%BCskind	300	10	5556	639
http://d-nb.info/gnd/119145685	http://de.wikipedia.org/wiki/Ewald_Gerhard_Seeliger	106	3.53	7395	832
http://d-nb.info/gnd/2052648-9		0	0	0	0
http://d-nb.info/gnd/118813013	http://de.wikipedia.org/wiki/Wilhelm_Florin	207	6.9	6182	723
http://d-nb.info/gnd/118522949	http://de.wikipedia.org/wiki/Oscar_Cullmann	174	5.8	7209	811
http://d-nb.info/gnd/101753276		0	0	0	0
http://d-nb.info/gnd/118534793	http://de.wikipedia.org/wiki/Leonhard_Frank	1074	35.8	19984	2467
http://d-nb.info/gnd/105581739		0	0	0	0
http://d-nb.info/gnd/126599335		0	0	0	0
