Delekat, Friedrich	http://d-nb.info/gnd/118671340, http://d-nb.info/gnd/185827365
Reitzenstein, Ferdinand Frh. von	
Viehweg, Rudolf	http://d-nb.info/gnd/126939888, http://d-nb.info/gnd/183282124
Humburg, Paul	http://d-nb.info/gnd/118722913, http://d-nb.info/gnd/188333827, http://d-nb.info/gnd/188335358
Froelich, Paul	
Jerusalem, Else	http://d-nb.info/gnd/119145146
Silone, Ignazio	http://d-nb.info/gnd/118797220, http://d-nb.info/gnd/187589518
Wolffen, Lothar	http://d-nb.info/gnd/128001925
Bischoff, Dietrich	http://d-nb.info/gnd/10115660X, http://d-nb.info/gnd/116194782, http://d-nb.info/gnd/137189435
Gawronsky, Dimitrj	
Cunow, Heinrich	http://d-nb.info/gnd/118523007, http://d-nb.info/gnd/123166985, http://d-nb.info/gnd/175196044
Wright, Henry	http://d-nb.info/gnd/100724892, http://d-nb.info/gnd/117428817, http://d-nb.info/gnd/11987508X, http://d-nb.info/gnd/11987508X
Nagler, Max	http://d-nb.info/gnd/104718706
Woytinski, Wladimir	http://d-nb.info/gnd/177979690
Friedländer, Walter	
Sologub, Fedor	http://d-nb.info/gnd/118615378, http://d-nb.info/gnd/157748227, http://d-nb.info/gnd/182590879
Guenther, Hans	http://d-nb.info/gnd/118698923, http://d-nb.info/gnd/15760960X
Policky, Kamillo	http://d-nb.info/gnd/126654867
Schloegel, Julius Fedor	
Becker, Michel	http://d-nb.info/gnd/104721812, http://d-nb.info/gnd/123481783, http://d-nb.info/gnd/129269794, http://d-nb.info/gnd/171553411
Henne am Rhyn, Otto	http://d-nb.info/gnd/120474808
Noetges, Jakob	
Calverton, Victor Fr.	
Hinkel, Karl	http://d-nb.info/gnd/101624255, http://d-nb.info/gnd/171671260, http://d-nb.info/gnd/1036946444
Svoboda, Robert	http://d-nb.info/gnd/104567287, http://d-nb.info/gnd/123757576, http://d-nb.info/gnd/141998520, http://d-nb.info/gnd/174125739
Murray, Gilbert	http://d-nb.info/gnd/118986910, http://d-nb.info/gnd/18803868X
Knieper, Franz	http://d-nb.info/gnd/106079239
Schmittler, Peter	http://d-nb.info/gnd/127966145, http://d-nb.info/gnd/179915959
Losa, 	
Cleland, John	http://d-nb.info/gnd/117691313, http://d-nb.info/gnd/118521160, http://d-nb.info/gnd/131267051, http://d-nb.info/gnd/170403440
Emery, René	
Bratschi, Peter	http://d-nb.info/gnd/10494448X, http://d-nb.info/gnd/1033625779, http://d-nb.info/gnd/1043072519
Tokunaga, Naoshi	http://d-nb.info/gnd/128001402, http://d-nb.info/gnd/183048016
Kessel, Irma	http://d-nb.info/gnd/127527710
Wassiljew, B.	http://d-nb.info/gnd/119553732, http://d-nb.info/gnd/126908826, http://d-nb.info/gnd/182822966
Marchionini, Karl	http://d-nb.info/gnd/101871198
Schmeidler, Heinz	http://d-nb.info/gnd/126786224
Moreck, Kurt	http://d-nb.info/gnd/105108626, http://d-nb.info/gnd/131004883
Mueller, Emil	http://d-nb.info/gnd/117609447
Ackers, Maximilliane	
Zacke, Otto	http://d-nb.info/gnd/127265643
Veridicus <Pater>, 	
Gillet, Louis	http://d-nb.info/gnd/104076763, http://d-nb.info/gnd/105715735, http://d-nb.info/gnd/119213524, http://d-nb.info/gnd/124987184, http://d-nb.info/gnd/160530385
Helphand, Alexander	http://d-nb.info/gnd/118710249, http://d-nb.info/gnd/172302161
Tureck, Ludwig	http://d-nb.info/gnd/118624628, http://d-nb.info/gnd/127382917
Helwig, Werner	http://d-nb.info/gnd/118549014, http://d-nb.info/gnd/118710265, http://d-nb.info/gnd/126391947, http://d-nb.info/gnd/134402758, http://d-nb.info/gnd/189476567
Schuhmann, Paul	http://d-nb.info/gnd/10738468X
Wechmar, Irnfried von	http://d-nb.info/gnd/107675617, http://d-nb.info/gnd/178642916
Lux, Heinrich	http://d-nb.info/gnd/101727135, http://d-nb.info/gnd/1042223610
Skowronnek, Richard	http://d-nb.info/gnd/11742482X, http://d-nb.info/gnd/177623918
Aragon, Louis	http://d-nb.info/gnd/118503774, http://d-nb.info/gnd/188257330
Brunswick, Ruth Mack	http://d-nb.info/gnd/126238022
Priacel, Stefan	http://d-nb.info/gnd/123654742
Gridazzi, Mario	http://d-nb.info/gnd/101604602, http://d-nb.info/gnd/172118026
Meller, Rose	http://d-nb.info/gnd/101221045, http://d-nb.info/gnd/1041315821
Mueller, Oskar	http://d-nb.info/gnd/156930250, http://d-nb.info/gnd/157701298, http://d-nb.info/gnd/1037665376
Keckeis, Gustav	http://d-nb.info/gnd/116090650, http://d-nb.info/gnd/176168656
Linsert, Richard	http://d-nb.info/gnd/102803919, http://d-nb.info/gnd/117036846
Wendt, Stefan	http://d-nb.info/gnd/107692554, http://d-nb.info/gnd/122087488, http://d-nb.info/gnd/124014925, http://d-nb.info/gnd/134256182, http://d-nb.info/gnd/1043300236, http://d-nb.info/gnd/104506114X
Droehner, Winfried	
Dopf, Karl	http://d-nb.info/gnd/118526774, http://d-nb.info/gnd/180983016
Babillotte, Martha	http://d-nb.info/gnd/139438106
Neye, Karl	http://d-nb.info/gnd/125534264
Gruber, Walter	http://d-nb.info/gnd/101583125, http://d-nb.info/gnd/108454037, http://d-nb.info/gnd/122140532, http://d-nb.info/gnd/171146646, http://d-nb.info/gnd/174215592, http://d-nb.info/gnd/17569947X
Hanss, Josef	http://d-nb.info/gnd/10577586X
Rotten, Elisabeth	http://d-nb.info/gnd/116642335, http://d-nb.info/gnd/124382088, http://d-nb.info/gnd/177200820
Ruin, Hans	http://d-nb.info/gnd/128785438, http://d-nb.info/gnd/15193049X, http://d-nb.info/gnd/1024814858
Löwenstein, Georg	
Goebel, Hans	http://d-nb.info/gnd/101771703, http://d-nb.info/gnd/132877015, http://d-nb.info/gnd/136124364
Balázs, ??kos	
Doberer, Kurt	http://d-nb.info/gnd/116151056
Langer, Georg	http://d-nb.info/gnd/103466738, http://d-nb.info/gnd/118569457, http://d-nb.info/gnd/122000366, http://d-nb.info/gnd/131639684, http://d-nb.info/gnd/176382895
Zoepfl, Friedrich	http://d-nb.info/gnd/117010944, http://d-nb.info/gnd/186521499
Graber, Gustav Hans	http://d-nb.info/gnd/128335696, http://d-nb.info/gnd/172102863, http://d-nb.info/gnd/187929874
Fink, Georg	http://d-nb.info/gnd/109885171, http://d-nb.info/gnd/117179183, http://d-nb.info/gnd/12910356X, http://d-nb.info/gnd/139319409, http://d-nb.info/gnd/151106967, http://d-nb.info/gnd/173141242, http://d-nb.info/gnd/1025086694
Scheinmann, M. M.	http://d-nb.info/gnd/107461463, http://d-nb.info/gnd/155125303
Thurneysen, Eduard	http://d-nb.info/gnd/117388157, http://d-nb.info/gnd/118622439, http://d-nb.info/gnd/13099815X, http://d-nb.info/gnd/1011674785
Turel, Adrien	http://d-nb.info/gnd/118624636, http://d-nb.info/gnd/177753463
Bornstein, Josef	http://d-nb.info/gnd/124395694, http://d-nb.info/gnd/126112762
Giovanoli, Fritz	http://d-nb.info/gnd/126412898
Franken, Paul	http://d-nb.info/gnd/104561092, http://d-nb.info/gnd/170960269, http://d-nb.info/gnd/1011494442
Brupbacher, Paulette	http://d-nb.info/gnd/11924375X
Weiskopf, Grete	http://d-nb.info/gnd/119074664
Beer, Berta	http://d-nb.info/gnd/126024685
Radvanyi, Netty	
Margueritte, Paul u. Viktor	
Jung, Hermann	http://d-nb.info/gnd/101325908, http://d-nb.info/gnd/101817576, http://d-nb.info/gnd/117234648, http://d-nb.info/gnd/117234672, http://d-nb.info/gnd/117234729, http://d-nb.info/gnd/121456013, http://d-nb.info/gnd/121876845, http://d-nb.info/gnd/132183013, http://d-nb.info/gnd/134755782, http://d-nb.info/gnd/137670109, http://d-nb.info/gnd/139673032, http://d-nb.info/gnd/170208672, http://d-nb.info/gnd/173444024
Naphtali, Fritz	http://d-nb.info/gnd/101825528, http://d-nb.info/gnd/118586394
Rodin, A.	http://d-nb.info/gnd/126846294
Luftig, Wilhelm	http://d-nb.info/gnd/125716281
Reifenberg, Elise	http://d-nb.info/gnd/11862136X
Hoernle, Edwin	http://d-nb.info/gnd/118705660, http://d-nb.info/gnd/186173768
Hamm, Eugen	http://d-nb.info/gnd/127698299
Welzl, Joachim	http://d-nb.info/gnd/127042849
Hohenlohe-Langenburg, Max Karl zu	http://d-nb.info/gnd/1018351418
Mueller, Erich	http://d-nb.info/gnd/105768219, http://d-nb.info/gnd/117609498, http://d-nb.info/gnd/11760951X
Silva-Tarouca, Vinzenz	
Bottema, C. Az.	
Baeuerle, Emil	http://d-nb.info/gnd/121701840, http://d-nb.info/gnd/153882565
Siodmak, Kurt	http://d-nb.info/gnd/119337681
Felden, Emil	http://d-nb.info/gnd/118844814, http://d-nb.info/gnd/159425530
Herzfelde, Wieland	http://d-nb.info/gnd/118703951
Zelck, Max	http://d-nb.info/gnd/127303022
Fuelster, Hans	http://d-nb.info/gnd/102091110
Kolb, Annette	http://d-nb.info/gnd/118713698, http://d-nb.info/gnd/120765527, http://d-nb.info/gnd/123345324
Meyer-Schwarzenbach, Paul	http://d-nb.info/gnd/126620482
Renée, Gaston	
Doolaard, A. den	http://d-nb.info/gnd/105338788, http://d-nb.info/gnd/183509358
Schlichter, Rudolf	http://d-nb.info/gnd/118759388, http://d-nb.info/gnd/187945845
Jouglet, René	
Hoellein, Emil	http://d-nb.info/gnd/157671577
Glass, Max	http://d-nb.info/gnd/105718548, http://d-nb.info/gnd/116654333, http://d-nb.info/gnd/116654368
Schmidt, Wilhelm	http://d-nb.info/gnd/100806678, http://d-nb.info/gnd/101788495, http://d-nb.info/gnd/101824211, http://d-nb.info/gnd/117500852, http://d-nb.info/gnd/117506478, http://d-nb.info/gnd/117510777, http://d-nb.info/gnd/117515043, http://d-nb.info/gnd/117515051, http://d-nb.info/gnd/11751506X, http://d-nb.info/gnd/117515078, http://d-nb.info/gnd/117515086, http://d-nb.info/gnd/117515094, http://d-nb.info/gnd/117515108, http://d-nb.info/gnd/117515116, http://d-nb.info/gnd/117515132, http://d-nb.info/gnd/117515140, http://d-nb.info/gnd/117515159, http://d-nb.info/gnd/118608932, http://d-nb.info/gnd/118608940, http://d-nb.info/gnd/118608959, http://d-nb.info/gnd/118608967, http://d-nb.info/gnd/118609009, http://d-nb.info/gnd/118759752, http://d-nb.info/gnd/119472007, http://d-nb.info/gnd/121799255, http://d-nb.info/gnd/121804305, http://d-nb.info/gnd/121804437, http://d-nb.info/gnd/121813843, http://d-nb.info/gnd/122269705, http://d-nb.info/gnd/122425952, http://d-nb.info/gnd/123116007, http://d-nb.info/gnd/123832535, http://d-nb.info/gnd/124672647, http://d-nb.info/gnd/130185477, http://d-nb.info/gnd/130401099, http://d-nb.info/gnd/131357638, http://d-nb.info/gnd/131910515, http://d-nb.info/gnd/132670895, http://d-nb.info/gnd/134252365, http://d-nb.info/gnd/136397859, http://d-nb.info/gnd/13639793X, http://d-nb.info/gnd/136991513, http://d-nb.info/gnd/139241825, http://d-nb.info/gnd/139499210, http://d-nb.info/gnd/139615377, http://d-nb.info/gnd/139619623, http://d-nb.info/gnd/139624325, http://d-nb.info/gnd/139630732, http://d-nb.info/gnd/139843914, http://d-nb.info/gnd/13984399X, http://d-nb.info/gnd/141252979, http://d-nb.info/gnd/141787384, http://d-nb.info/gnd/142187518, http://d-nb.info/gnd/143171194, http://d-nb.info/gnd/143963988, http://d-nb.info/gnd/144045834, http://d-nb.info/gnd/170297837, http://d-nb.info/gnd/174038933, http://d-nb.info/gnd/174088302, http://d-nb.info/gnd/182561585, http://d-nb.info/gnd/182561593, http://d-nb.info/gnd/189405708, http://d-nb.info/gnd/189496339, http://d-nb.info/gnd/1012394123, http://d-nb.info/gnd/101277743X, http://d-nb.info/gnd/1013768973, http://d-nb.info/gnd/1017717478, http://d-nb.info/gnd/1019182946, http://d-nb.info/gnd/1019342633, http://d-nb.info/gnd/1021740063, http://d-nb.info/gnd/1024251306, http://d-nb.info/gnd/102838243X, http://d-nb.info/gnd/102884946X, http://d-nb.info/gnd/1030564027, http://d-nb.info/gnd/1030564094, http://d-nb.info/gnd/1035134098, http://d-nb.info/gnd/1035215373, http://d-nb.info/gnd/1037829700, http://d-nb.info/gnd/1044573406, http://d-nb.info/gnd/1045315966
Oberschilp, Friedrich	http://d-nb.info/gnd/126591644
Chlumberg, Hans	http://d-nb.info/gnd/123628911, http://d-nb.info/gnd/180599410
Gottwald, Klement	http://d-nb.info/gnd/118696742, http://d-nb.info/gnd/175672652
Lohmann, Johannes	http://d-nb.info/gnd/10092994X, http://d-nb.info/gnd/117755893, http://d-nb.info/gnd/128424397, http://d-nb.info/gnd/131387170, http://d-nb.info/gnd/137866666, http://d-nb.info/gnd/1014318939
Stillich, Oskar	http://d-nb.info/gnd/117259411, http://d-nb.info/gnd/177664274
Jessel, Georg	http://d-nb.info/gnd/126722048
Loog, Carl	http://d-nb.info/gnd/126658943
Sydow, Eckart von	http://d-nb.info/gnd/117387010, http://d-nb.info/gnd/177518812
Ebenstein, William	http://d-nb.info/gnd/10190214X, http://d-nb.info/gnd/175414483
Planck, Robert	http://d-nb.info/gnd/14154791X, http://d-nb.info/gnd/160233089
Majakowsky, Wladimir	
Grund, Peter	http://d-nb.info/gnd/105748684, http://d-nb.info/gnd/116689749, http://d-nb.info/gnd/118698540, http://d-nb.info/gnd/130453900, http://d-nb.info/gnd/176579699, http://d-nb.info/gnd/1016740565
Glaeser, Ernst	http://d-nb.info/gnd/118539604, http://d-nb.info/gnd/175653119
Révész, Imre	
Lezius, Martin	http://d-nb.info/gnd/133547566, http://d-nb.info/gnd/176422420
Fimmen, Edo	http://d-nb.info/gnd/122397754, http://d-nb.info/gnd/175570973
Kusnetzow, A.	http://d-nb.info/gnd/126548463
Wulle, Reinhold	http://d-nb.info/gnd/129110965, http://d-nb.info/gnd/178059269
Heinemann, Fritz	http://d-nb.info/gnd/116436964, http://d-nb.info/gnd/116659998, http://d-nb.info/gnd/121570223, http://d-nb.info/gnd/125486073, http://d-nb.info/gnd/1031769358, http://d-nb.info/gnd/1032419679
Wangenheim, Gustav von	http://d-nb.info/gnd/117137154
Mikisch, Johann Karl	
Grossmann, Rudolf	http://d-nb.info/gnd/10149243X, http://d-nb.info/gnd/116873388, http://d-nb.info/gnd/118542656, http://d-nb.info/gnd/118698192
Muenter, Jakob	
Schor, Ives Eusebius	http://d-nb.info/gnd/127488073
Friedrich, Ernst	http://d-nb.info/gnd/101718578, http://d-nb.info/gnd/116804289, http://d-nb.info/gnd/118535897, http://d-nb.info/gnd/11903963X, http://d-nb.info/gnd/11944240X, http://d-nb.info/gnd/120156067, http://d-nb.info/gnd/122946014, http://d-nb.info/gnd/133377636, http://d-nb.info/gnd/133377881, http://d-nb.info/gnd/133377962, http://d-nb.info/gnd/133378195, http://d-nb.info/gnd/133378217, http://d-nb.info/gnd/173339077, http://d-nb.info/gnd/18121086X
Kassvan, Israel	
Azpilikoeta, de, Jose Antonio de	
Teslin, Elisabeth	http://d-nb.info/gnd/126931127
Knjasew, W.	
Ude, Johannes	http://d-nb.info/gnd/118763393, http://d-nb.info/gnd/177812001
Tschetwerikow, Dmitrij	
Ihle, Horst	http://d-nb.info/gnd/126726647
Schuetz, Paul	
Aléra, Don Brennus	
Wolf, Alfred	http://d-nb.info/gnd/101567960, http://d-nb.info/gnd/117458368, http://d-nb.info/gnd/12842799X, http://d-nb.info/gnd/129865648, http://d-nb.info/gnd/134560116, http://d-nb.info/gnd/1012761371, http://d-nb.info/gnd/101689838X, http://d-nb.info/gnd/1043677224
Bartsch, Friedrich	http://d-nb.info/gnd/100024157, http://d-nb.info/gnd/100024173, http://d-nb.info/gnd/118652915, http://d-nb.info/gnd/123239362
Perez, Oktavio	http://d-nb.info/gnd/124730760
Bieder, Werner	http://d-nb.info/gnd/104812311, http://d-nb.info/gnd/135016185, http://d-nb.info/gnd/1015330215
Weihs-Tihanyi von Mainprugg, Franz Ritter	
Bienstock, Gregor	http://d-nb.info/gnd/101819943, http://d-nb.info/gnd/157777685, http://d-nb.info/gnd/175016259
Barnes, Carman	http://d-nb.info/gnd/125996446
Schroeder, Walter	http://d-nb.info/gnd/101241933, http://d-nb.info/gnd/117079898, http://d-nb.info/gnd/120642999, http://d-nb.info/gnd/18276379X
Steinfeld, Justin	http://d-nb.info/gnd/110315073, http://d-nb.info/gnd/119505622
Dannert, Hermann	http://d-nb.info/gnd/126177414, http://d-nb.info/gnd/140214275
Leutersdorff, Fritz von	http://d-nb.info/gnd/126405581
Traz, Robert de	http://d-nb.info/gnd/118802666
Schulz, Franz	http://d-nb.info/gnd/107132400, http://d-nb.info/gnd/117236705, http://d-nb.info/gnd/117236713, http://d-nb.info/gnd/119434539, http://d-nb.info/gnd/132261561, http://d-nb.info/gnd/1029781796
Pfemfert, Franz	http://d-nb.info/gnd/118812645, http://d-nb.info/gnd/185753418
Singer, Karl	http://d-nb.info/gnd/101430930, http://d-nb.info/gnd/12964854X, http://d-nb.info/gnd/174047967, http://d-nb.info/gnd/1043787054
Friedlaender, Otto	http://d-nb.info/gnd/116797932, http://d-nb.info/gnd/125295227, http://d-nb.info/gnd/160678323
Sanzara, Johanna	http://d-nb.info/gnd/118605526
Buder, Gustav	
Lindemann, Walter u. Anna	
Caramon, Clemens von	http://d-nb.info/gnd/126267693
Lunau, Heinz	http://d-nb.info/gnd/102106916, http://d-nb.info/gnd/176550577
Schumacher, Henny	http://d-nb.info/gnd/127288740
Witte, Alfred	http://d-nb.info/gnd/106559842, http://d-nb.info/gnd/117420395, http://d-nb.info/gnd/118634143
Elgers, Albert	http://d-nb.info/gnd/126644322
Heartfield, John	http://d-nb.info/gnd/118547437, http://d-nb.info/gnd/160003202, http://d-nb.info/gnd/181312263
Volpert, Assumpta	http://d-nb.info/gnd/107650177, http://d-nb.info/gnd/117488798, http://d-nb.info/gnd/174133642
Walter, Friedrich	http://d-nb.info/gnd/100854079, http://d-nb.info/gnd/117128910, http://d-nb.info/gnd/117128929, http://d-nb.info/gnd/117128937, http://d-nb.info/gnd/117128953, http://d-nb.info/gnd/119863669, http://d-nb.info/gnd/119863669, http://d-nb.info/gnd/121493873, http://d-nb.info/gnd/124856187, http://d-nb.info/gnd/128468955, http://d-nb.info/gnd/136589502, http://d-nb.info/gnd/137475802, http://d-nb.info/gnd/137994664, http://d-nb.info/gnd/140723617, http://d-nb.info/gnd/141136669, http://d-nb.info/gnd/1018872949, http://d-nb.info/gnd/1023899752, http://d-nb.info/gnd/1032551526, http://d-nb.info/gnd/1032587539, http://d-nb.info/gnd/1035170310, http://d-nb.info/gnd/1042487669
Schwantje, Magnus	http://d-nb.info/gnd/117351482, http://d-nb.info/gnd/177380640
Knief, Johann	http://d-nb.info/gnd/119076527
Tischert, Hans	http://d-nb.info/gnd/107978490, http://d-nb.info/gnd/1012034526
Liener, Josef	http://d-nb.info/gnd/106390546
Wangenheim, Martin	
Fuchs, Rudolf	http://d-nb.info/gnd/101334834, http://d-nb.info/gnd/11684485X, http://d-nb.info/gnd/116844868, http://d-nb.info/gnd/116844876, http://d-nb.info/gnd/116844892, http://d-nb.info/gnd/12003378X, http://d-nb.info/gnd/129975028, http://d-nb.info/gnd/138811156, http://d-nb.info/gnd/139892125, http://d-nb.info/gnd/14186012X, http://d-nb.info/gnd/141860340, http://d-nb.info/gnd/141860405, http://d-nb.info/gnd/141860456, http://d-nb.info/gnd/14186110X, http://d-nb.info/gnd/141861150, http://d-nb.info/gnd/141861215, http://d-nb.info/gnd/141861231
Beowulf, Arnim	http://d-nb.info/gnd/126036543
Schneid, Otto	http://d-nb.info/gnd/107861534, http://d-nb.info/gnd/1024825035
Lenz, Josef	http://d-nb.info/gnd/103541632, http://d-nb.info/gnd/116911530, http://d-nb.info/gnd/117741108
Maxsein, Anton	http://d-nb.info/gnd/129320811, http://d-nb.info/gnd/176618678
Karfeld, Kurt Peter	http://d-nb.info/gnd/130048542, http://d-nb.info/gnd/188276181
Pose, F.	http://d-nb.info/gnd/126662711
Waksow, Viktor	http://d-nb.info/gnd/126897581
Lux, Hermann Joseph	http://d-nb.info/gnd/10645188X, http://d-nb.info/gnd/179192469
Zielesch, Fritz	http://d-nb.info/gnd/104704128
Guggenberger, Siegmund	http://d-nb.info/gnd/126453160, http://d-nb.info/gnd/178649678
Tschuppik, Karl	http://d-nb.info/gnd/11928636X, http://d-nb.info/gnd/177750162
Wittenberg, E.	http://d-nb.info/gnd/127567925
Wilczynski, Karl	http://d-nb.info/gnd/117379131, http://d-nb.info/gnd/177950951
Ruben-Wolf, Martha	http://d-nb.info/gnd/127377700, http://d-nb.info/gnd/177209763
Szilagyi, Andreas	
Merrill, Frances u. Mason	
Strohm, Heinrich	http://d-nb.info/gnd/126987777
Schlenz, Maria	http://d-nb.info/gnd/102804532
Gellner, Richard	http://d-nb.info/gnd/126391416
Kiser, Georg	http://d-nb.info/gnd/126482543
Liebetreu, O.	http://d-nb.info/gnd/126469512
Schmitt, Heinrich	http://d-nb.info/gnd/101084854, http://d-nb.info/gnd/118504061, http://d-nb.info/gnd/121077128, http://d-nb.info/gnd/128964057, http://d-nb.info/gnd/129399876, http://d-nb.info/gnd/1012570266, http://d-nb.info/gnd/1016000928, http://d-nb.info/gnd/1028810814, http://d-nb.info/gnd/1029993076, http://d-nb.info/gnd/1036239551
Adolf, Gustav	http://d-nb.info/gnd/104533560, http://d-nb.info/gnd/118500759, http://d-nb.info/gnd/1013915011
Faerber, Heinrich	http://d-nb.info/gnd/129767573
Pupp, Julius	http://d-nb.info/gnd/102069301, http://d-nb.info/gnd/130281336, http://d-nb.info/gnd/139040978, http://d-nb.info/gnd/141567988
Fowler-Wright, Sidney	
Preisser, Oswald	http://d-nb.info/gnd/126669988
Hackmack, Hans	http://d-nb.info/gnd/12475984X, http://d-nb.info/gnd/136817629, http://d-nb.info/gnd/151841594
Bialik, Chajim Nachman Hajjim Nahaman	
Gerstner, Albin Walter	http://d-nb.info/gnd/126400644
Foeldes, Jolan	
Huss, Hans	http://d-nb.info/gnd/155569023
Thieme, Karl	http://d-nb.info/gnd/103954767, http://d-nb.info/gnd/117337080, http://d-nb.info/gnd/118841661, http://d-nb.info/gnd/124864368, http://d-nb.info/gnd/128987189, http://d-nb.info/gnd/174060270, http://d-nb.info/gnd/174091966, http://d-nb.info/gnd/1028650086
Einstein, Albert	http://d-nb.info/gnd/118529579, http://d-nb.info/gnd/130586552
Schardt, Alois	http://d-nb.info/gnd/105651974, http://d-nb.info/gnd/117106194, http://d-nb.info/gnd/124600301
Scheuer, Oskar	http://d-nb.info/gnd/10138128X, http://d-nb.info/gnd/117224251, http://d-nb.info/gnd/126780447, http://d-nb.info/gnd/154649821
Galeatus, Michael	http://d-nb.info/gnd/126259844, http://d-nb.info/gnd/181106922
Neuberger, Josef	http://d-nb.info/gnd/12412741X, http://d-nb.info/gnd/130340138, http://d-nb.info/gnd/173752330, http://d-nb.info/gnd/1012383091
Giraudoux, Jean	http://d-nb.info/gnd/10080327X, http://d-nb.info/gnd/118539523
Uzarski, Adolf	http://d-nb.info/gnd/118924613, http://d-nb.info/gnd/171937864
Zaderecki, Thaddäus	
Thorez, Maurice	http://d-nb.info/gnd/118757334
Edel, Oskar	http://d-nb.info/gnd/12659502X
Wells, Herbert George	http://d-nb.info/gnd/118643266
Gibbon, Eduard	http://d-nb.info/gnd/118717286, http://d-nb.info/gnd/18599248X
Jellinek, Oskar	http://d-nb.info/gnd/118776118, http://d-nb.info/gnd/176091483
Forbes-Mosse, Irene	http://d-nb.info/gnd/116648910, http://d-nb.info/gnd/175523789
Beer, Max	http://d-nb.info/gnd/101473133, http://d-nb.info/gnd/116108029, http://d-nb.info/gnd/124805841
Schidrowitz, Leo	http://d-nb.info/gnd/136382320, http://d-nb.info/gnd/188689664
Herrmann, Immanuel	http://d-nb.info/gnd/117520705, http://d-nb.info/gnd/12022609X, http://d-nb.info/gnd/159105366
Liechti, Urs	http://d-nb.info/gnd/126470073
Hochdorf, Max	http://d-nb.info/gnd/11600021X, http://d-nb.info/gnd/17589275X
Druschinin, W.	http://d-nb.info/gnd/126335117
Rainer, Walter	http://d-nb.info/gnd/126569576
Reynoso, Marquis Francisco de	
Herrmann, Karl	http://d-nb.info/gnd/101275854, http://d-nb.info/gnd/101844328, http://d-nb.info/gnd/10465192X, http://d-nb.info/gnd/116739479, http://d-nb.info/gnd/116748249, http://d-nb.info/gnd/116748281, http://d-nb.info/gnd/11674829X, http://d-nb.info/gnd/122893050, http://d-nb.info/gnd/128661801, http://d-nb.info/gnd/130181676, http://d-nb.info/gnd/131587625, http://d-nb.info/gnd/132469839, http://d-nb.info/gnd/134404416, http://d-nb.info/gnd/136358918, http://d-nb.info/gnd/138952159, http://d-nb.info/gnd/139341153, http://d-nb.info/gnd/139709231, http://d-nb.info/gnd/14061804X, http://d-nb.info/gnd/170280632, http://d-nb.info/gnd/1011807459, http://d-nb.info/gnd/1019441437, http://d-nb.info/gnd/1028787324, http://d-nb.info/gnd/1031958886
Muehlestein, Hans	
Strasser, Nadja	http://d-nb.info/gnd/128740000, http://d-nb.info/gnd/18302902X
Cullmann, Oscar	http://d-nb.info/gnd/118522949, http://d-nb.info/gnd/185801749
Wojciechowski, Zygmunt	http://d-nb.info/gnd/124971350, http://d-nb.info/gnd/177971134
v. Reichel, Joachim v.	
Zulliger, Hans	http://d-nb.info/gnd/118773259, http://d-nb.info/gnd/142480134
Zechmeister, August	http://d-nb.info/gnd/124979122
Walcher, Jakob	http://d-nb.info/gnd/120999277, http://d-nb.info/gnd/126898227
Mowrer, Edgar Ansel	http://d-nb.info/gnd/101920180, http://d-nb.info/gnd/181951754
Sassnick, Otto	http://d-nb.info/gnd/126909660
Goetz, Wolfgang	http://d-nb.info/gnd/101480326, http://d-nb.info/gnd/11869605X, http://d-nb.info/gnd/173428215
Knoll, Ferdinand	http://d-nb.info/gnd/126497117
Thoma, Richard	http://d-nb.info/gnd/101614756, http://d-nb.info/gnd/117640778, http://d-nb.info/gnd/118622080, http://d-nb.info/gnd/132394308
Guidony, Alexander	http://d-nb.info/gnd/109665465
Klaar, Eva	http://d-nb.info/gnd/126841071
Carriére, Ludwig	
Koll, Otto	http://d-nb.info/gnd/101247141, http://d-nb.info/gnd/116314648
Levine, J. Don	http://d-nb.info/gnd/126618453, http://d-nb.info/gnd/176511164
Theek, Bruno	http://d-nb.info/gnd/124791654, http://d-nb.info/gnd/17771171X
Dreissig, Joh. Carl	
Tynjanow, Jurij N.	
Hertz, Paul	http://d-nb.info/gnd/101289480, http://d-nb.info/gnd/116754451, http://d-nb.info/gnd/11675446X, http://d-nb.info/gnd/116754494
Wolfe, Humbert	http://d-nb.info/gnd/101654715, http://d-nb.info/gnd/127807098
Luschnat, David	http://d-nb.info/gnd/116006617, http://d-nb.info/gnd/176468536
Glan, Betty	http://d-nb.info/gnd/12641663X, http://d-nb.info/gnd/178879320
Olesch, Reinhold	http://d-nb.info/gnd/118945254, http://d-nb.info/gnd/176906983
Molder, Hendrik de	http://d-nb.info/gnd/126654387
Buchlohe, Herbert	
Goetz, Bruno	http://d-nb.info/gnd/119192330, http://d-nb.info/gnd/175660832
Degtjarjew, W.	http://d-nb.info/gnd/123252164
Lampe, Friedo	http://d-nb.info/gnd/11913067X
Schmidt-Adebar, Carl Friedrich	http://d-nb.info/gnd/15790279X
Bruneck, Hans	http://d-nb.info/gnd/118819321
Dessauer, Adolf	http://d-nb.info/gnd/113666047, http://d-nb.info/gnd/140910778
Holland, Lothar	
Benéš, Edvard	
Petermann, Josef	http://d-nb.info/gnd/106970585
Gurland, Arkadij	http://d-nb.info/gnd/116930608
Hesse, Max René	
Zernatto, Guido	http://d-nb.info/gnd/11863657X, http://d-nb.info/gnd/178085103
Beizner, Emil	
