row,titleChunks,authorChunks,titleGND,title,completeWorks,ssFlag,authorFirstname,authorLastname,authorPseudonym,authorFullname,firstEditionPublisher,firstEditionPublicationYear,firstEditionPublicationPlace,secondEditionPublisher,secondEditionPublicationYear,secondEditionPublicationPlace,authorGND,authorGND2,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56
4468,Done,8,,Sämtliche Schriften,1,false,Stephan,Lackner,,Stephan Lackner,,,,,,,http://d-nb.info/gnd/118842439 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4469,Done,Done,http://d-nb.info/575532823,Narren am Werk. Kriminalroman,,true,Leo,Lapaire,,Leo Lapaire,Oprecht,1940,"Zürich, New York",Oprecht,1940,"Zürich, New York",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4470,Done,Done,http://d-nb.info/576439088,Die Lehren Spaniens für Europa und Amerika,,true,José,Diaz,,José Diaz,Éditions Prométhée,1939,Paris,Éditions Prométhée,1939,Paris,http://d-nb.info/gnd/130441112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4471,Done,Done,http://d-nb.info/576311014,Die östliche Insel,,false,Willy,Moebus,,Willy Moebus,Dietz,1926,Berlin,Dietz,1926,Berlin,http://d-nb.info/gnd/1032722703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4472,Done,Done,http://d-nb.info/573643172,Handbuch der erotischen Literatur,,false,,,,,Küpper,1930,Berlin,Küpper,1930,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4473,Done,Done,http://d-nb.info/993124682,"Helden, Drei ~ des chinesischen Volkes",,true,,,,,Verlagsgen. ausländ. Arbeiter,1936,Moskau,Verlagsgen. ausländ. Arbeiter,1936,Moskau,,http://d-nb.info/gnd/14086220X,http://d-nb.info/gnd/137857543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4474,Done,Done,http://d-nb.info/992833558,Schwarz-Rotbuch. Dokumente über den Hitlerimperialismus,,true,,,,,Asy-Verlag,1937,Barcelona-Paris,Asy-Verlag,1937,Barcelona-Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4475,Done,Done,http://d-nb.info/573180849,Fuehrer durch die Sowjetgewerkschaften für Arbeiterdelegationen,,true,,,,,Verlagsgen. ausländ. Arbeiter,1937,Moskau,Verlagsgen. ausländ. Arbeiter,1937,Moskau,,http://d-nb.info/gnd/104314591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4476,Done,Done,http://d-nb.info/576717452,Profile,,false,Josef,Tress,,Josef Tress,Müller & Kiepenheuer,1933,Potsdam,Müller & Kiepenheuer,1933,Potsdam,http://d-nb.info/gnd/101842457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4477,Done,Done,,,,false,,"Meier-Parm, Heinrich Christian (Pseud.) s. Meier, Heinrich Christian.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4478,Done,Done,http://d-nb.info/577482912,Die Entstehung der deutsch-böhmischen Arbeiterbewegung,,false,Emil,Strauss,,Emil Strauss,Dt. sozialdemokr. Arbeiterpartei,1925,Prag,Dt. sozialdemokr. Arbeiterpartei,1925,Prag,http://d-nb.info/gnd/128639539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4479,Done,Done,http://d-nb.info/993250521,Unser Geschlechtsleben,,true,Fritz,Kahn,,Fritz Kahn,A. Müller,1937,Zürich,A. Müller,1937,Zürich,http://d-nb.info/gnd/129458457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4480,Done,Done,http://d-nb.info/573600732,Die Namenlosen,,false,Erich,Guenther,,Erich Guenther,Volger,1929,Leipzig,Volger,1929,Leipzig,http://d-nb.info/gnd/10264487X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4481,8,Done,,Ich beisse,,false,Alexander Otto,Weber,,Alexander Otto Weber,Hesse,1926,Berlin,Hesse,1926,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4482,Done,Done,http://d-nb.info/579225739,Werdet Helden!,,false,Wilhelm,Boerner,,Wilhelm Boerner,Beck,1916,München,Beck,1916,München,http://d-nb.info/gnd/11622505X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4483,Done,Done,http://d-nb.info/362596921,Königsliebchen,,false,Max,Schievelkamp,,Max Schievelkamp,Vogel & Vogel,1921,Leipzig,Vogel & Vogel,1921,Leipzig,http://d-nb.info/gnd/127963170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4484,Done,Done,http://d-nb.info/574541632,Jungen in Not,,false,Peter Martin,Lampel,,Peter Martin Lampel,Kiepenheuer,1929,Berlin,Kiepenheuer,1929,Berlin,http://d-nb.info/gnd/118778560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4485,Done,Done,http://d-nb.info/575119616,Der Robinson der Robinsons,,false,Paul,Michaelis,,Paul Michaelis,Leipziger Buchdruckerei,1921,Leipzig,Leipziger Buchdruckerei,1921,Leipzig,http://d-nb.info/gnd/101416709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4486,Done,Done,http://d-nb.info/573767106,Theo Tass Trill,,false,Erich,Herrmann,,Erich Herrmann,Volkswacht,1931,Breslau,Volkswacht,1931,Breslau,http://d-nb.info/gnd/101815263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4487,8,Done,,"Zwingli-Verlag, Zürich. Gesamtproduktion.",,true,,,,,Zwingli-Verlag,,Zürich,Zwingli-Verlag,,Zürich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4488,Done,Done,http://d-nb.info/574400907,Die politische Idee des Judentums,,false,Hans,Kohn,,Hans Kohn,Meyer & Jessen,1924,München,Meyer & Jessen,1924,München,http://d-nb.info/gnd/118713647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4489,Done,Done,http://d-nb.info/580884783,Gott — Volk — Heimat,,false,,,,,Verband d. Gesellenvereine in der CSR,1936,Leitmeritz,Verband d. Gesellenvereine in der CSR,1936,Leitmeritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4490,Done,Done,http://d-nb.info/571665411,Moskau oder Konnersreuth?,,true,Franz Heinrich,Achermann,,Franz Heinrich Achermann,Buchdr.-A.G.,1935,Baden/Schweiz,Buchdr.-A.G.,1935,Baden/Schweiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4491,Done,Done,http://d-nb.info/573816506,Die menschliche Doppelgeschlechtlichkeit u. die sexuellen Zwischenstufen,,false,Arthur,Hofstetter,,Arthur Hofstetter,Spohr,1930,Leipzig,Spohr,1930,Leipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4492,Done,Done,http://d-nb.info/572123930,Der Krieg um Genf,,false,Oskar,Bam,,Oskar Bam,Reinhold-Verlag,1936,Wien,Reinhold-Verlag,1936,Wien,http://d-nb.info/gnd/102106851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4493,Done,Done,http://d-nb.info/572773862,Das moderne Proletariat,,false,,"Broda, Rudolf, u. Jul. Deutsch",,,Reimer,1910,Berlin,Reimer,1910,Berlin,http://d-nb.info/gnd/101650116,http://d-nb.info/gnd/118678027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4494,Done,8,,Sämtliche Schriften,1,true,Friedrich,Roetter,,Friedrich Roetter,,,,,,,http://d-nb.info/gnd/127860649 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4495,Done,Done,http://d-nb.info/572617658,Die Memoiren der Fanny Hill,,false,John,Cleland,,John Cleland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4496,Done,Done,http://d-nb.info/572180845,Die Eroberer,,true,Ulrich,Becher,,Ulrich Becher,Oprecht,1936,Zürich,Oprecht,1936,Zürich,http://d-nb.info/gnd/118507958,,http://d-nb.info/gnd/118539604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4497,Done,Done,http://d-nb.info/560172400,Geschichte der Religionen,,false,Bruno,Sommer,,Bruno Sommer,Freidenker-Verlag,1924,Leipzig,Freidenker-Verlag,1924,Leipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4498,8,Done,,"Français, voici la guerre!",,true,Henri de,Kerillis,,Henri de Kerillis,Grasset,1937,Paris,Grasset,1937,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499,Done,8,,Sämtliche Schriften,1,false,Alfons,Goldschmidt,,Alfons Goldschmidt,,,,,,,http://d-nb.info/gnd/118696173 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,Done,Done,http://d-nb.info/991947460,The house that Hitler built,,true,Stephen H.,Roberts,,Stephen H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4501,Done,Done,http://d-nb.info/573592500,Die Selbstschutzgruppe. Instruktives Merkbüchlein,,true,,,,,Dt. Staatsverlag,1938,Engels,Dt. Staatsverlag,1938,Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4502,Done,Done,http://d-nb.info/561023778,Der Skorpion,,false,Anna Elisabeth,Weirauch,,Anna Elisabeth Weirauch,Askanischer Verlag,1919/21,Berlin,Askanischer Verlag,1919/21,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503,Done,Done,http://d-nb.info/574903046,Die Zwangsjacke,,false,Jack,London,,Jack London,Universitas,1930,Berlin,Universitas,1930,Berlin,http://d-nb.info/gnd/118574183,,http://d-nb.info/gnd/116661569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4504,8,Done,,Die heilige Familie,,true,Otto von,Corvin-Wiersbitzky,,Otto von Corvin-Wiersbitzky,Haller,1876,Bern,Haller,1876,Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4505,Done,Done,http://d-nb.info/560506473,Geschichte der kommunistischen Jugendinternationale,,false,,,,,Verlag d. Jugendinternationale,1930,Berlin,Verlag d. Jugendinternationale,1930,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4506,Done,Done,http://d-nb.info/576252271,Du sollst töten ...!,,false,Valentin,Just,,Valentin Just,Selbstverlag,1930,Klagenfurt,Selbstverlag,1930,Klagenfurt,http://d-nb.info/gnd/12654879X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507,Done,Done,http://d-nb.info/362418004,Der schwarze Baal,,false,Paul,Zech,,Paul Zech,Weisse Bücher,1917,Leipzig,Weisse Bücher,1917,Leipzig,http://d-nb.info/gnd/118636278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4508,Done,Done,http://d-nb.info/573748020,Stellt die Freimaurer unter Kontrolle,,false,Wilhelm,Henning,,Wilhelm Henning,Selbstverlag,1931,Berlin,Selbstverlag,1931,Berlin,http://d-nb.info/gnd/116716703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4509,Done,Done,http://d-nb.info/573158932,"Front, Klare 4 gegen Opportunismus",,false,,,,,Schwarzbach,1935,Reichenberg,Schwarzbach,1935,Reichenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4510,Done,Done,http://d-nb.info/364044837,Mensch und Maschine,,false,Eduard,Weckerle,,Eduard Weckerle,Urania-Verlag,1925,Jena,Urania-Verlag,1925,Jena,http://d-nb.info/gnd/107675862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,Done,Done,http://d-nb.info/572354061,Das Rote Einmaleins oder so leben wir,,false,Ernst,Berner,,Ernst Berner,Wiener Volksbuchh.,1899,Wien,Wiener Volksbuchh.,1899,Wien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4512,Done,Done,http://d-nb.info/580198472,Gottfried Keller,,false,Eduard,Hitschmann,,Eduard Hitschmann,Internat. psychoanalyt. Verlag,1919,Wien,Internat. psychoanalyt. Verlag,1919,Wien,http://d-nb.info/gnd/101781520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4513,8,Done,,Adventure for happiness,,true,S. Parkes,Cadman,,S. Parkes Cadman,Macmillan,1935,London,Macmillan,1935,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514,Done,8,,Sämtliche Schriften,1,false,John Roderigo,Dos Passos,,John Roderigo Dos Passos,,,,,,,http://d-nb.info/gnd/118527002 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,Done,Done,http://d-nb.info/576355305,»Liebesfreuden« in Nordafrika,,false,Roger,Salardenne,,Roger Salardenne,Auffenberg,1931,Berlin,Auffenberg,1931,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4516,Done,Done,http://d-nb.info/577435728,Die Abenteuerin,,false,Alfred,Semerau,,Alfred Semerau,Wigand,1923,Leipzig,Wigand,1923,Leipzig,http://d-nb.info/gnd/117469599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,Done,Done,http://d-nb.info/573008485,Das Zeichen des Menschensohns,,false,Johannes,Engel,,Johannes Engel,Aderholz,1940,Breslau,Aderholz,1940,Breslau,http://d-nb.info/gnd/1037695518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4518,Done,Done,http://d-nb.info/560935536,Die Ärztin im Hause,,false,Jenny,Springer,,Jenny Springer,Groh,1927,Dresden,Groh,1927,Dresden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4519,Done,8,,Sämtliche Schriften,1,true,Jaroslav,Papoušek,,Jaroslav Papoušek,,,,,,,http://d-nb.info/gnd/133517764 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4520,Done,Done,http://d-nb.info/362769494,Jakob Friedrich Fries,,false,Minna,Specht,,Minna Specht,Öffentl. Leben,1927,Stuttgart,Öffentl. Leben,1927,Stuttgart,http://d-nb.info/gnd/118751786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4521,Done,Done,http://d-nb.info/992451175,Bergschlacht. Roman,,true,Jean,Giono,,Jean Giono,Bermann-Fischer,1939,Stockholm,Bermann-Fischer,1939,Stockholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4522,Done,Done,http://d-nb.info/580090698,Krieg und Flüchtlingsnot in China,,false,Gustav,Hannich,,Gustav Hannich,Evang. Missionsverlag = Mission u. Gemeinde. H. 52.,1939,Stuttgart u. Basel,Evang. Missionsverlag = Mission u. Gemeinde. H. 52.,1939,Stuttgart u. Basel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523,Done,Done,http://d-nb.info/363009914,Das üppige Weib,,false,Felix Leopold,Wangen,,Felix Leopold Wangen,Verlag f. Kulturforschung,1928,Wien,Verlag f. Kulturforschung,1928,Wien,http://d-nb.info/gnd/127956786,http://d-nb.info/gnd/126780447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4524,Done,Done,http://d-nb.info/99242822X,Meisterwerke in Vers und Prosa,,true,Heinrich,Heine,,Heinrich Heine,Forum = Forum-Bücher,1939,Amsterdam,Forum = Forum-Bücher,1939,Amsterdam,http://d-nb.info/gnd/118548018,,http://d-nb.info/gnd/118561715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525,Done,Done,http://d-nb.info/574797971,Gustav Hänfling,,false,Heinrich Ernst,Kromer,,Heinrich Ernst Kromer,Transmare-Verlag,1931,Berlin,Transmare-Verlag,1931,Berlin,http://d-nb.info/gnd/116553146,,http://d-nb.info/gnd/118578669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4526,Done,Done,http://d-nb.info/575247614,Dennoch getrost. Die letzten 28 Predigten,,false,Martin,Niemoeller,,Martin Niemoeller,Evang. Buchh.,1939,Zollikon,Evang. Buchh.,1939,Zollikon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527,8,Done,,Stara Baśń [Ein altes Märchen],,true,Jozef Ignacy,Kraszewski,,Jozef Ignacy Kraszewski,Wyd. M. Arct,1937,Warschau,Wyd. M. Arct,1937,Warschau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4528,Done,8,,Sämtliche Schriften,1,true,Walter,Kolbenhoff,,Walter Kolbenhoff,,,,,,,http://d-nb.info/gnd/118713728 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4529,Done,Done,http://d-nb.info/576876631,Haus Nr 13,,false,Hugo,Walzthaenig,,Hugo Walzthaenig,Kunst im Druck,1931,München,Kunst im Druck,1931,München,http://d-nb.info/gnd/126901902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4530,Done,Done,http://d-nb.info/560665091,Moderne Ehefragen,,false,Matthias,Laros,,Matthias Laros,Staufen-Verlag,1936,Köln,Staufen-Verlag,1936,Köln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4531,Done,Done,http://d-nb.info/574666885,Volkshochschule und Weltanschauung,,false,Gustav,Radbruch,,Gustav Radbruch,Haase,1919,Kiel,Haase,1919,Kiel,http://d-nb.info/gnd/118597582,http://d-nb.info/gnd/118548867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4532,Done,Done,http://d-nb.info/576449067,Die Erzählung vom Antichrist,,true,Wladimir,Solowjew,,Wladimir Solowjew,Vita Nova-Verlag,1935,Luzern,Vita Nova-Verlag,1935,Luzern,http://d-nb.info/gnd/118819127,,http://d-nb.info/gnd/117039578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,Done,Done,http://d-nb.info/574933689,Amerikas 60 Familien,,true,Ferdinand,Lundberg,,Ferdinand Lundberg,A. de Lange,1938,Amsterdam,A. de Lange,1938,Amsterdam,http://d-nb.info/gnd/128571047,,http://d-nb.info/gnd/116045507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4534,Done,Done,http://d-nb.info/992697948,Und dennoch,,true,Margarete,Neumann,,Margarete Neumann,Prager,1936,Pressburg,Prager,1936,Pressburg,http://d-nb.info/gnd/104515449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535,Done,Done,http://d-nb.info/362861056,Internationale Sozialpolitik,,false,Fritz,Taenzler,,Fritz Taenzler,Zillessen,1926,Berlin,Zillessen,1926,Berlin,http://d-nb.info/gnd/133788016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4536,Done,Done,http://d-nb.info/992542650,Kleinstadt unterm Hakenkreuz,,true,Otto Michael,Knab,,Otto Michael Knab,Räber,1934,Luzern,Räber,1934,Luzern,http://d-nb.info/gnd/116243392,,http://d-nb.info/gnd/104417398X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,Done,Done,http://d-nb.info/576188573,Keusches Geschlecht,,true,Callisto,Simeon,,Callisto Simeon,Stocker,1940,Luzern,Stocker,1940,Luzern,http://d-nb.info/gnd/126835667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,Done,Done,http://d-nb.info/580428540,Psychoanalyse und Soziologie,,false,Aurel,Kolnai,,Aurel Kolnai,Internat. psychoanalyt. Verlag,1920,Wien,Internat. psychoanalyt. Verlag,1920,Wien,http://d-nb.info/gnd/121043983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,Done,Done,http://d-nb.info/573231516,Das goldene Buch der Ehe,,false,Reinhold,Gerling,,Reinhold Gerling,Uhlmann,1919,Siegmar,Uhlmann,1919,Siegmar,http://d-nb.info/gnd/139013156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,Done,Done,http://d-nb.info/574926666,"Dies ist's, was der Prophet Amos gesehen hat",,true,Walter,Luethi,,Walter Luethi,Reinhardt,1939,Basel,Reinhardt,1939,Basel,http://d-nb.info/gnd/118575120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,8,Done,,Freidenker-Brevier,,false,Friedrich,Ernst,,Friedrich Ernst,Handelsdruckerei,1908,Bamberg,Handelsdruckerei,1908,Bamberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,Done,8,,Sämtliche Schriften,1,false,Josef Carl,Schlegel,,Josef Carl Schlegel,,,,,,,http://d-nb.info/gnd/107328631 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543,Done,Done,http://d-nb.info/57423120X,Bist du für mich der richtige Mann? ...,,false,Kurt Peter,Karfeld,,Kurt Peter Karfeld,Schönfeld,1936,Berlin,Schönfeld,1936,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4544,Done,Done,http://d-nb.info/574327959,Reichswehr und Reichsmarine,,false,Friedrich Joachim,Klaehn,,Friedrich Joachim Klaehn,Schaufuss,1934,Leipzig,Schaufuss,1934,Leipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4545,Done,8,,Sämtliche Schriften,1,true,Johann Karl,Mikisch,,Johann Karl Mikisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,Done,Done,http://d-nb.info/365645753,Sexualspiegel von Kunst und Verbrechen,,false,Erich,Wulffen,,Erich Wulffen,Aretz,1928,Dresden,Aretz,1928,Dresden,http://d-nb.info/gnd/117389102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547,Done,Done,http://d-nb.info/572043619,Gehetzt. Eine Freundschafts-Kriminal-Novelle,,false,Eduard,Arnot,,Eduard Arnot,Phoebus-Verlag,1926,Berlin,Phoebus-Verlag,1926,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,Done,Done,http://d-nb.info/57826286X,Kulturschande Fremdenlegion. Die Flucht aus der Fremdenlegion. o,,false,Ewald,Weichsel,,Ewald Weichsel,Weichsel & Co.,1936,o. O.,Weichsel & Co.,1936,o. O.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549,Done,Done,http://d-nb.info/573472009,Das Mutterschafts-Mysterium enthüllt,,false,August Frank,Glahn,,August Frank Glahn,Uranus-Verlag,1935,Memmingen,Uranus-Verlag,1935,Memmingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,Done,8,,Sämtliche Schriften,1,true,Fritz,Landshoff,,Fritz Landshoff,,,,,,,http://d-nb.info/gnd/119023415 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4551,Done,8,,Sämtliche Schriften,1,true,Paul,Immendorf,,Paul Immendorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4552,Done,8,,Sämtliche Schriften,1,false,Wieland,Herzfelde,,Wieland Herzfelde,,,,,,,http://d-nb.info/gnd/118703951 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4553,Done,8,,Sämtliche Schriften,1,false,Paul,Weisengruen,,Paul Weisengruen,,,,,,,http://d-nb.info/gnd/127300651 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,Done,Done,http://d-nb.info/577193414,Jehovas Geburt,,false,Julius,Haydu,,Julius Haydu,Phaidon-Verlag,1930,Wien,Phaidon-Verlag,1930,Wien,http://d-nb.info/gnd/126376913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555,Done,Done,http://d-nb.info/576623709,"Sittenlehre, Die ~ des Juden. Auszüge aus dem Talmud",,false,,,,,Marby-Verlag,1934,Stuttgart,Marby-Verlag,1934,Stuttgart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556,8,Done,,L'Allemagne fera-t-elle sombrer l'Europe?,,true,Paul,Valayer,,Paul Valayer,Hachette,1935,Paris,Hachette,1935,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557,Done,8,,Sämtliche Schriften,1,false,Berta,Lask,,Berta Lask,,,,,,,http://d-nb.info/gnd/116748729 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558,Done,Done,http://d-nb.info/574210334,Was hat die Sowjetmacht den Werktätigen gebracht?,,true,Michail Ivanovič,Kalinin,,Michail Ivanovič Kalinin,Verlag für fremdsprachliche Literatur,1940,Moskau,Verlag für fremdsprachliche Literatur,1940,Moskau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4559,Done,Done,http://d-nb.info/58005389X,Die Grundfragen der illegalen Verbandsarbeit,,false,Moritz,Gutschkow,,Moritz Gutschkow,Verlag d. Jugendinternationale,1924,Berlin,Verlag d. Jugendinternationale,1924,Berlin,http://d-nb.info/gnd/127668985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560,Done,Done,http://d-nb.info/573726590,Der Osthilfe-Skandal,,false,Kurt,Heinig,,Kurt Heinig,Dietz,1933,Berlin,Dietz,1933,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
